,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,possibly_sensitive,display_text_range,extended_tweet,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_entities
0,Sun May 30 23:31:00 +0000 2021,1399146352919998464,1399146352919998464,เช้าวันแรกหลังฉีด sinovac : คลื่นไส้ 🤢,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 293589696, 'id_str': '293589696', 'name': 'T◢M◢MI', 'screen_name': 'whitecola_125', 'location': 'Bangkok, Thailand', 'url': None, 'description': 'LFC, DC Comics, Wonder Woman, Sakaguchi Tamami, Shibata Yuna (Nogizaka46)', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 1436, 'friends_count': 1047, 'listed_count': 15, 'favourites_count': 33181, 'statuses_count': 173790, 'created_at': 'Thu May 05 16:25:24 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'BCA9F5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '9DAAB0', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1391777492663369735/FUvi8TAn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1391777492663369735/FUvi8TAn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/293589696/1592566036', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,1,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,th,[{'tag': None}],,,,,,,,
1,Sun May 30 22:10:37 +0000 2021,1399126126258057216,1399126126258057216,"Hello America, we are here and don't want Sinovac!
https://t.co/BJn9Y1sonY","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 8924012, 'id_str': '8924012', 'name': 'waterlily2544 (She/Her)', 'screen_name': 'waterlily2544', 'location': 'Bangkok, Thailand', 'url': None, 'description': '#photographer, #traveler, #writer. \nUt incepit Fidelis sic permanet', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 260, 'friends_count': 1240, 'listed_count': 36, 'favourites_count': 3023, 'statuses_count': 2850, 'created_at': 'Mon Sep 17 04:37:56 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1F0333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_link_color': '27825C', 'profile_sidebar_border_color': 'ABCC78', 'profile_sidebar_fill_color': '70B370', 'profile_text_color': '1F394D', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1388470268662718466/GeTKqD3A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1388470268662718466/GeTKqD3A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/8924012/1620830622', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/BJn9Y1sonY', 'expanded_url': 'https://www.facebook.com/343265805735424/posts/4097326303662670/?sfnsn=mo', 'display_url': 'facebook.com/34326580573542…', 'unwound': {'url': 'https://www.facebook.com/343265805735424/posts/4097326303662670/?sfnsn=mo', 'status': 200, 'title': 'Democrats Abroad Thailand', 'description': 'Democrats Abroad Thailand, Thailand. 4,069 likes · 91 talking about this. Welcome to the official Facebook page of Democrats Abroad Thailand! Democrats Abroad is the official arm of the Democratic...'}, 'indices': [51, 74]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],True,,,,,,,
2,Sun May 30 20:12:59 +0000 2021,1399096520239042562,1399096520239042562,พน.ฉีด sinovac เขาบอกให้นอนให้เพียงพอ นี่ตี 3 กูยังไม่นอน ฮือ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 211184513, 'id_str': '211184513', 'name': 'Zomzom 🍊', 'screen_name': 'zom_A_T', 'location': 'Bangkok, Thailand', 'url': 'https://www.instagram.com/zom.at/', 'description': '""DO NOT REPOST ANY OF MY ARTS""  MARVEL l LOTR l DC l MCR FAN', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 265, 'friends_count': 596, 'listed_count': 3, 'favourites_count': 26948, 'statuses_count': 69842, 'created_at': 'Tue Nov 02 15:21:14 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1393146491783442442/BJvOyfAy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1393146491783442442/BJvOyfAy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/211184513/1613098096', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,1,0,2,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,th,[{'tag': None}],,,,,,,,
3,Sun May 30 18:30:29 +0000 2021,1399070726691319810,1399070726691319810,moderna มาได้ยังงงงงงง รีบมาได้รึเปล่า,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 278488903, 'id_str': '278488903', 'name': 'สีดา', 'screen_name': 'joah_gear', 'location': 'Bangkok, Thailand', 'url': None, 'description': 'บันทึกที่เขียนประจำวัน บ่นเพ้อหนักมาก #ทีมลาดกระบัง #ทีมวิศวะ', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 362, 'friends_count': 442, 'listed_count': 0, 'favourites_count': 10961, 'statuses_count': 89475, 'created_at': 'Thu Apr 07 11:24:51 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'D8D8D8', 'profile_text_color': 'C0C0C0', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1339494821711339520/cPp-Wk5t_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1339494821711339520/cPp-Wk5t_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/278488903/1443542830', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,th,[{'tag': None}],,,,,,,,
4,Sun May 30 18:25:18 +0000 2021,1399069423420379137,1399069423420379137,@wadee59561622 @AmaratJeab เห็นด้วยกับการฉีดวัคซีนให้ สส และ สว ครับ แต่ขอชี้แจงว่าทำไมถึงไม่ใช่ชนิดเดียวกัน เป็น A… https://t.co/qe6SBDKUKn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,1.399065363665408e+18,1399065363665408002,1.1043801598665277e+18,1104380159866527744,wadee59561622,"{'id': 1245068277140733953, 'id_str': '1245068277140733953', 'name': 'B0e0n0Z', 'screen_name': 'b0e0n0z', 'location': 'Bangkok, Thailand', 'url': None, 'description': '👨\u200d💻Innovation Business Development. 🏭Smart Factory🏙Smart City  Innovation Advisor of PITH 🚹Ordinary man on World 🥾Walk with passion 💻Work like Harmony', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 40, 'friends_count': 105, 'listed_count': 0, 'favourites_count': 3831, 'statuses_count': 113, 'created_at': 'Tue Mar 31 19:20:40 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1368023573235789824/TH21tjfA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1368023573235789824/TH21tjfA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1245068277140733953/1614997212', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,1,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qe6SBDKUKn', 'expanded_url': 'https://twitter.com/i/web/status/1399069423420379137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'wadee59561622', 'name': 'wadee', 'id': 1104380159866527744, 'id_str': '1104380159866527744', 'indices': [0, 14]}, {'screen_name': 'AmaratJeab', 'name': 'อมรัตน์ โชคปมิตต์กุล', 'id': 1162013091833364480, 'id_str': '1162013091833364480', 'indices': [15, 26]}], 'symbols': []}",False,False,low,th,[{'tag': None}],,"[27, 140]","{'full_text': '@wadee59561622 @AmaratJeab เห็นด้วยกับการฉีดวัคซีนให้ สส และ สว ครับ แต่ขอชี้แจงว่าทำไมถึงไม่ใช่ชนิดเดียวกัน เป็น Astra หรือ Sinovac เหมือนกัน ถ้ามีเหตุผลปัจจัยที่เชื่อถือได้ เช่น อายุ โรคเสี่ยง ฯลฯ ก็ยอมรับได้ครับ :)', 'display_text_range': [27, 217], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'wadee59561622', 'name': 'wadee', 'id': 1104380159866527744, 'id_str': '1104380159866527744', 'indices': [0, 14]}, {'screen_name': 'AmaratJeab', 'name': 'อมรัตน์ โชคปมิตต์กุล', 'id': 1162013091833364480, 'id_str': '1162013091833364480', 'indices': [15, 26]}], 'symbols': []}}",,,,,
5,Sun May 30 17:53:32 +0000 2021,1399061427210444801,1399061427210444801,@rjh_x_gen @BuildourW ถึง moderna จะผลิตในประเทศไหนก็แล้วแต่ แต่อเมริกาก็นำมา ฉีดให้กับประชาชนในประเทศ ก่อนที่who จ… https://t.co/Ef7rDpAqqF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,1.39905795716216e+18,1399057957162160128,390824102.0,390824102,rjh_x_gen,"{'id': 1017389267880820736, 'id_str': '1017389267880820736', 'name': 'น้องต่าย ชอบตีป้อม', 'screen_name': 'kaidee888', 'location': 'Bangkok ', 'url': None, 'description': 'รักพ่อโทนี่ รักพ่อทอน รักแม่ทราย รักแม่ช่อค่ะ ❤️❤️', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 202, 'friends_count': 265, 'listed_count': 1, 'favourites_count': 13116, 'statuses_count': 1652, 'created_at': 'Thu Jul 12 12:44:38 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1319698439517528064/FufIcdoy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1319698439517528064/FufIcdoy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1017389267880820736/1621361295', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Ef7rDpAqqF', 'expanded_url': 'https://twitter.com/i/web/status/1399061427210444801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'rjh_x_gen', 'name': 'ดูดหำตอนกินส้มตำปูปลาร้า', 'id': 390824102, 'id_str': '390824102', 'indices': [0, 10]}, {'screen_name': 'BuildourW', 'name': 'ANTI-coup กับหนูด้วย !!! ก้าวไกลเท่านั้นที่คู่ควร', 'id': 1294829905822113794, 'id_str': '1294829905822113794', 'indices': [11, 21]}], 'symbols': []}",False,False,low,th,[{'tag': None}],False,"[22, 140]","{'full_text': '@rjh_x_gen @BuildourW ถึง moderna จะผลิตในประเทศไหนก็แล้วแต่ แต่อเมริกาก็นำมา ฉีดให้กับประชาชนในประเทศ ก่อนที่who จะรับรองไงค่ะ แล้ว sinovac ไม่ใช่ใช้แค่ที่ไทยเมื่อไร อีกหลายประเทศก็ใช้ คุณไม่ลองถามเขาดูละค่ะ ว่าใช้ทำไม ☺️ https://t.co/SnGWvI7ScB', 'display_text_range': [22, 222], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'rjh_x_gen', 'name': 'ดูดหำตอนกินส้มตำปูปลาร้า', 'id': 390824102, 'id_str': '390824102', 'indices': [0, 10]}, {'screen_name': 'BuildourW', 'name': 'ANTI-coup กับหนูด้วย !!! ก้าวไกลเท่านั้นที่คู่ควร', 'id': 1294829905822113794, 'id_str': '1294829905822113794', 'indices': [11, 21]}], 'symbols': [], 'media': [{'id': 1399061416926085122, 'id_str': '1399061416926085122', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/E2p28jbVgAImPO7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E2p28jbVgAImPO7.jpg', 'url': 'https://t.co/SnGWvI7ScB', 'display_url': 'pic.twitter.com/SnGWvI7ScB', 'expanded_url': 'https://twitter.com/kaidee888/status/1399061427210444801/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 473, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 473, 'h': 1024, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1399061416926085122, 'id_str': '1399061416926085122', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/E2p28jbVgAImPO7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E2p28jbVgAImPO7.jpg', 'url': 'https://t.co/SnGWvI7ScB', 'display_url': 'pic.twitter.com/SnGWvI7ScB', 'expanded_url': 'https://twitter.com/kaidee888/status/1399061427210444801/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 473, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 473, 'h': 1024, 'resize': 'fit'}}}]}}",,,,,
6,Sun May 30 17:10:43 +0000 2021,1399050653633155077,1399050653633155077,แล้วมะไหร่จะได้เห็นตัวเลขรายงานการเสียชีวี้ดจากการฉีดซิโนแวค,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 378519158, 'id_str': '378519158', 'name': 'ยานแม่ของโอเซฮุน', 'screen_name': 'warangkie', 'location': 'Bangkok Thailand', 'url': None, 'description': None, 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 142, 'friends_count': 232, 'listed_count': 7, 'favourites_count': 2288, 'statuses_count': 207606, 'created_at': 'Fri Sep 23 10:32:43 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '7FDBB6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '8470FF', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1322837130201030656/fOjIaMQr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1322837130201030656/fOjIaMQr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/378519158/1589255182', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,th,[{'tag': None}],,,,,,,,
7,Sun May 30 17:05:59 +0000 2021,1399049462882861060,1399049462882861060,กุจองฉีด Sinovac ไปแล้ว หรือไม่ไปฉีดดีวะ กลัวตาย,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 353600313, 'id_str': '353600313', 'name': '||| D-DAY ||| WATERFALL', 'screen_name': 'TAM_auaree', 'location': 'Bangkok, Thailand', 'url': None, 'description': 'until we meet again 🦋🐣// imysb // คิ ด ถึ ง น้ อ ง ฮั น บิ น // WelcomeBack Kim HanBin', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 272, 'friends_count': 541, 'listed_count': 3, 'favourites_count': 3427, 'statuses_count': 58100, 'created_at': 'Fri Aug 12 10:11:18 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1393972736695754753/vt8yB-ah_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1393972736695754753/vt8yB-ah_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/353600313/1621183754', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,2,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,th,[{'tag': None}],,,,,,,,
8,Sun May 30 16:56:57 +0000 2021,1399047188202680321,1399047188202680321,กูนะด่าจุฬาน้อยมาก กูทำแบบสอบถามก็ทำให้ นั้นนี้ให้ความร่วมมือหมด ปัดกูตกรอบวัคซีน ถึงจะ sinovac ก็เถอะ โมโห เปิดเทอ… https://t.co/WVlwHllyCe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,,,,,"{'id': 1336319137467920391, 'id_str': '1336319137467920391', 'name': 'Hardcore Backpacker 🎒', 'screen_name': 'Hardbackpacker', 'location': 'Bangkok, Thailand', 'url': 'https://youtube.com/c/HardcoreBackpacker', 'description': 'ชื่อ ตูน เป็น Backpacker และเดินทางมาแล้วกว่า 50 ประเทศ YT : Hardcore Backpacker http://shorturl.asia/gNUnp YT : HardLaw Channel http://shorturl.asia/fbYIa', 'translator_type': 'none', 'derived': {'locations': [{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}]}, 'protected': False, 'verified': False, 'followers_count': 7195, 'friends_count': 382, 'listed_count': 12, 'favourites_count': 12916, 'statuses_count': 6944, 'created_at': 'Tue Dec 08 14:38:16 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1406234884360708102/UrZkMV8__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1406234884360708102/UrZkMV8__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1336319137467920391/1607438993', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,False,0,1,2,8,"{'hashtags': [], 'urls': [{'url': 'https://t.co/WVlwHllyCe', 'expanded_url': 'https://twitter.com/i/web/status/1399047188202680321', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,th,[{'tag': None}],,,"{'full_text': 'กูนะด่าจุฬาน้อยมาก กูทำแบบสอบถามก็ทำให้ นั้นนี้ให้ความร่วมมือหมด ปัดกูตกรอบวัคซีน ถึงจะ sinovac ก็เถอะ โมโห เปิดเทอม กูจะแก้แค้นคอยดู คณะนิเทศโดนก่อน โมโห กูจะใช้ทิชชู่แบบเปลืองๆ แก้แค้น', 'display_text_range': [0, 186], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,,,
